0 0.25999999046325684
50 0.25954999089241026
100 0.2595634908795357
150 0.2586765858312845
200 0.2599162886139738
250 0.2603687992402989
300 0.25840773504851317
350 0.25725550296129496
400 0.2561378378366933
450 0.2544537027909995
500 0.25657009134964165
550 0.25682298817999893
600 0.2570682981054455
650 0.2582062496629612
700 0.26216006174391887
750 0.2628452606783826
800 0.265609902536166
850 0.26544160517397875
900 0.2691783565896059
950 0.2683030057309852
1000 0.26805391527295336
1050 0.2700622980651043
1100 0.27261042969535576
1150 0.2759821174124625
1200 0.27565265346093515
1250 0.27758307396439547
1300 0.2808055814593613
1350 0.28393141372947817
1400 0.28486347124606826
1450 0.2839675669656351
1500 0.2869985396705637
1550 0.29053858262213994
1600 0.29382242532228964
1650 0.29655775227651865
1700 0.29936101927906966
1750 0.3031301890583254
1800 0.3048362838157291
1850 0.3066411955873595
1900 0.30794195954092485
1950 0.310703700933511
2000 0.31518258926177556
2050 0.31802711147663393
2100 0.32033629845420003
2150 0.32437620989396465
2200 0.3236449230607039
2250 0.3271355752973572
2300 0.32827150832453883
2350 0.329373363360905
2400 0.33104216306804524
2450 0.330860897818376
2500 0.33413507081229915
2550 0.3350610180799628
2600 0.34000918753756393
2650 0.3436089121617765
2700 0.3459006452976023
2750 0.3499236256168091
2800 0.3509759165622025
2850 0.349746639136862
2900 0.3529042394620771
2950 0.35446711231397754
3000 0.3588330989445582
3050 0.36291810522520296
3100 0.361780561710819
3150 0.3603771447879689
3200 0.3611158301582275
3250 0.3621323546812761
3300 0.3620683835759215
3350 0.3612563314249137
3400 0.3622686409099617
3450 0.36310058125350936
3500 0.3661575630291228
3550 0.369572835816384
3600 0.3716856506703669
3650 0.3716350812933071
3700 0.37593602842535445
3750 0.37935794696462644
3800 0.37967720812653416
3850 0.38388689131053355
3900 0.38557028449969194
3950 0.3828531764653802
4000 0.38381758181514897
4050 0.38460305425340613
4100 0.3846149623397016
4150 0.3868765128257804
4200 0.3880202169045652
4250 0.38957961032590266
4300 0.39334222158697213
4350 0.39624195522546524
4400 0.39680469721243145
4450 0.39750055590266786
4500 0.3971255389394855
4550 0.39706177219909633
4600 0.40059991860397004
4650 0.40043192047364634
4700 0.4035689627163858
4750 0.4021118944070988
4800 0.4027985379325137
4850 0.40451458115080813
4900 0.4063291438235722
4950 0.40733926943733945
5000 0.4099690914972704
5050 0.4104200191099801
5100 0.4119074187870202
5150 0.41230019658103745
5200 0.41403119064784355
5250 0.413760254964171
5300 0.4145474472437203
5350 0.41816102461319
5400 0.42046619401784546
5450 0.4212022079827334
5500 0.42491614224393043
5550 0.4276186575474591
5600 0.42769009803561203
5650 0.424459394879967
5700 0.42612561360577256
5750 0.42849184505454824
5800 0.42943708905918165
5850 0.43140397653045737
5900 0.4292618567696274
5950 0.427184001495692
6000 0.4280184809501422
6050 0.43137792537722874
6100 0.431936587258284
6150 0.4315784901412145
6200 0.43273113540121527
6250 0.43324920098155095
6300 0.4322517251309183
6350 0.43218417359156747
6400 0.42986864895602506
6450 0.4288225898092094
6500 0.43050791254408655
6550 0.4348426748101361
6600 0.43469739478040875
6650 0.43440647329462434
6700 0.4357742796679902
6750 0.4377010512779505
6800 0.4376200198111376
6850 0.43769141914527787
6900 0.4388106763921056
6950 0.438696356171868
7000 0.43753546566552587
7050 0.43595940140945777
7100 0.438930618365816
7150 0.4373126995287392
7200 0.4393433183998259
